"website","Category","City","Category_Name","Date","Name","Str","PLZ2","Phone","Engine","Dealer","Plz","Cars","Revenue_per_Car","Revenue_Sum","DealerFactor_Cars","Latitude","Avg_CO2_Emission","Sum_CO2_Emission","Longitude","Margin_per_Car","Cars_Raw","Margin"
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","6/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",4,26894,107576,0.88,52.499662,44,176,13.42247,0.063,4,6748
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","7/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",3,27058,81174,0.88,52.499662,33,99,13.42247,0.079,3,6392
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","8/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",4,25243,100972,0.88,52.499662,29,116,13.42247,0.068,5,6826
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","9/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",3,27263,81789,0.88,52.499662,43,129,13.42247,0.076,3,6237
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","10/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",4,27660,110640,0.88,52.499662,37,148,13.42247,0.076,5,8364
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","11/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",3,27512,82536,0.88,52.499662,31,93,13.42247,0.077,3,6388
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","12/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",4,27310,109240,0.88,52.499662,41,164,13.42247,0.07,4,7690
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","1/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,40227,40227,0.88,52.499662,67,67,13.42247,0.073,1,2940
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","2/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",2,41457,82914,0.88,52.499662,62,124,13.42247,0.07,2,5837
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","3/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",2,40978,81956,0.88,52.499662,66,132,13.42247,0.075,2,6179
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","4/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,39702,39702,0.88,52.499662,52,52,13.42247,0.081,1,3200
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","5/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",2,43085,86170,0.88,52.499662,40,80,13.42247,0.077,2,6618
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","6/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",2,44082,88164,0.88,52.499662,43,86,13.42247,0.072,2,6369
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","7/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,39328,39328,0.88,52.499662,43,43,13.42247,0.076,1,2975
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","8/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",2,39215,78430,0.88,52.499662,67,134,13.42247,0.083,2,6475
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","9/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",3,40912,122736,0.88,52.499662,68,204,13.42247,0.079,3,9662
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","10/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,38084,38084,0.88,52.499662,60,60,13.42247,0.085,1,3232
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","11/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,39001,39001,0.88,52.499662,68,68,13.42247,0.091,1,3549
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","12/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,37489,37489,0.88,52.499662,63,63,13.42247,0.069,1,2603
"http://www.amore-automobile.de","Large","Berlin","3-Large","1/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,53156,53156,0.88,52.499662,64,64,13.42247,0.091,1,4822
"http://www.amore-automobile.de","Large","Berlin","3-Large","2/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",2,51290,102580,0.88,52.499662,51,102,13.42247,0.113,2,11555
"http://www.amore-automobile.de","Large","Berlin","3-Large","3/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,53343,53343,0.88,52.499662,72,72,13.42247,0.113,1,6009
"http://www.amore-automobile.de","Large","Berlin","3-Large","4/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",0,53981,0,0.88,52.499662,50,0,13.42247,0.095,0,0
"http://www.amore-automobile.de","Large","Berlin","3-Large","5/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,53821,53821,0.88,52.499662,68,68,13.42247,0.08,1,4303
"http://www.amore-automobile.de","Large","Berlin","3-Large","6/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",2,57477,114954,0.88,52.499662,62,124,13.42247,0.117,2,13399
"http://www.amore-automobile.de","Large","Berlin","3-Large","7/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,51363,51363,0.88,52.499662,73,73,13.42247,0.078,1,4006
"http://www.amore-automobile.de","Large","Berlin","3-Large","8/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,53598,53598,0.88,52.499662,60,60,13.42247,0.103,1,5505
"http://www.amore-automobile.de","Large","Berlin","3-Large","9/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,55410,55410,0.88,52.499662,74,74,13.42247,0.101,1,5589
"http://www.amore-automobile.de","Large","Berlin","3-Large","10/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,54782,54782,0.88,52.499662,72,72,13.42247,0.097,1,5303
"http://www.amore-automobile.de","Large","Berlin","3-Large","11/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,60785,60785,0.88,52.499662,48,48,13.42247,0.106,1,6430
"http://www.amore-automobile.de","Large","Berlin","3-Large","12/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Hybrid","1","10999",1,53068,53068,0.88,52.499662,52,52,13.42247,0.117,1,6200
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","1/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",2,32680,65360,0.88,52.499662,0,0,13.42247,0.072,2,4705
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","2/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,28745,28745,0.88,52.499662,0,0,13.42247,0.064,1,1851
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","3/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,30639,30639,0.88,52.499662,0,0,13.42247,0.072,1,2211
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","4/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,33707,33707,0.88,52.499662,0,0,13.42247,0.074,1,2508
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","5/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",3,28623,85869,0.88,52.499662,0,0,13.42247,0.069,3,5951
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","6/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",2,30974,61948,0.88,52.499662,0,0,13.42247,0.072,2,4440
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","7/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",3,31570,94710,0.88,52.499662,0,0,13.42247,0.068,3,6427
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","8/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",2,27973,55946,0.88,52.499662,0,0,13.42247,0.069,2,3856
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","9/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",3,31177,93531,0.88,52.499662,0,0,13.42247,0.067,3,6233
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","10/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",3,28363,85089,0.88,52.499662,0,0,13.42247,0.069,3,5897
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","11/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",4,35562,142248,0.88,52.499662,0,0,13.42247,0.067,4,9545
"http://www.amore-automobile.de","Compact","Berlin","1-Compact","12/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",3,31374,94122,0.88,52.499662,0,0,13.42247,0.063,3,5896
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","1/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,49958,49958,0.88,52.499662,0,0,13.42247,0.064,1,3189
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","2/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,51213,51213,0.88,52.499662,0,0,13.42247,0.068,1,3493
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","3/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",2,48625,97250,0.88,52.499662,0,0,13.42247,0.066,2,6430
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","4/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,48401,48401,0.88,52.499662,0,0,13.42247,0.067,1,3228
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","5/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,47527,47527,0.88,52.499662,0,0,13.42247,0.074,1,3535
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","6/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",2,44470,88940,0.88,52.499662,0,0,13.42247,0.065,2,5778
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","7/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,46088,46088,0.88,52.499662,0,0,13.42247,0.072,1,3310
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","8/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,49910,49910,0.88,52.499662,0,0,13.42247,0.076,1,3788
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","9/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,45649,45649,0.88,52.499662,0,0,13.42247,0.072,1,3264
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","10/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,52008,52008,0.88,52.499662,0,0,13.42247,0.071,1,3712
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","11/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,48878,48878,0.88,52.499662,0,0,13.42247,0.08,1,3922
"http://www.amore-automobile.de","Medium","Berlin","2-Medium","12/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,52386,52386,0.88,52.499662,0,0,13.42247,0.073,1,3800
"http://www.amore-automobile.de","Large","Berlin","3-Large","1/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,56506,56506,0.88,52.499662,0,0,13.42247,0.102,1,5759
"http://www.amore-automobile.de","Large","Berlin","3-Large","2/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,75959,75959,0.88,52.499662,0,0,13.42247,0.084,1,6408
"http://www.amore-automobile.de","Large","Berlin","3-Large","3/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,69137,69137,0.88,52.499662,0,0,13.42247,0.11,1,7633
"http://www.amore-automobile.de","Large","Berlin","3-Large","4/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",0,67890,0,0.88,52.499662,0,0,13.42247,0.078,0,0
"http://www.amore-automobile.de","Large","Berlin","3-Large","5/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,66555,66555,0.88,52.499662,0,0,13.42247,0.093,1,6204
"http://www.amore-automobile.de","Large","Berlin","3-Large","6/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,62675,62675,0.88,52.499662,0,0,13.42247,0.095,1,5949
"http://www.amore-automobile.de","Large","Berlin","3-Large","7/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,57829,57829,0.88,52.499662,0,0,13.42247,0.094,1,5459
"http://www.amore-automobile.de","Large","Berlin","3-Large","8/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",0,63939,0,0.88,52.499662,0,0,13.42247,0.086,0,0
"http://www.amore-automobile.de","Large","Berlin","3-Large","9/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",0,72447,0,0.88,52.499662,0,0,13.42247,0.096,0,0
"http://www.amore-automobile.de","Large","Berlin","3-Large","10/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",0,61699,0,0.88,52.499662,0,0,13.42247,0.107,0,0
"http://www.amore-automobile.de","Large","Berlin","3-Large","11/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,60822,60822,0.88,52.499662,0,0,13.42247,0.11,1,6676
"http://www.amore-automobile.de","Large","Berlin","3-Large","12/1/2019","Amore Automobile Moresco e.K.","Mariannenstraße 9-10","10","+49 30 6167040","Electric","1","10999",1,67157,67157,0.88,52.499662,0,0,13.42247,0.092,1,6201
"http://www.vw-autohausberlinpankow.de","Compact","Berlin","1-Compact","1/1/2019","ASB Autohaus Berlin GmbH Berliner Str.","Berliner Straße 100","13","+49 30 479950","Combustion","2","13189",90,23972,2157480,1.91,52.368868,98,8820,13.47036,0.052,47,112189
"http://www.vw-autohausberlinpankow.de","Compact","Berlin","1-Compact","2/1/2019","ASB Autohaus Berlin GmbH Berliner Str.","Berliner Straße 100","13","+49 30 479950","Combustion","2","13189",74,23226,1718724,1.91,52.368868,95,7030,13.47036,0.065,39,111717
"http://www.vw-autohausberlinpankow.de","Compact","Berlin","1-Compact","3/1/2019","ASB Autohaus Berlin GmbH Berliner Str.","Berliner Straße 100","13","+49 30 479950","Combustion","2","13189",34,23097,785298,1.91,52.368868,98,3332,13.47036,0.054,18,42406
"http://www.vw-autohausberlinpankow.de","Compact","Berlin","1-Compact","4/1/2019","ASB Autohaus Berlin GmbH Berliner Str.","Berliner Straße 100","13","+49 30 479950","Combustion","2","13189",99,22756,2252844,1.91,52.368868,103,10197,13.47036,0.063,52,141929
"http://www.vw-autohausberlinpankow.de","Compact","Berlin","1-Compact","5/1/2019","ASB Autohaus Berlin GmbH Berliner Str.","Berliner Straße 100","13","+49 30 479950","Combustion","2","13189",86,22527,1937322,1.91,52.368868,96,8256,13.47036,0.053,45,102678
